user_id,age,employment_type,employment_length_years,annual_income,income_stability_score,loan_amount,loan_term_months,interest_rate,loan_type,emi,total_existing_loans,total_debt,debt_to_income_ratio,credit_score,credit_utilization_ratio,emi_to_income_ratio,loan_to_income_ratio,num_credit_inquiries,late_payment_count,default_history,repayment_history_score,credit_history_length_years,job_stability_score,spending_to_income_ratio,loan_status
2065,30,self-employed,2,217351.08182910227,25.0,180944.61201924036,84,11.986452252466542,education,3192.8560743528683,3,284845.92205714446,1.3105337211116883,619.5509474638505,0.15584129411399347,0.17627827094212475,0.8324992472846884,6,2,0,72.20793529430033,2,10.0,0.4774556146572804,1
2066,45,unemployed,0,249741.92627947757,20.0,223804.691855836,48,10.836996315313302,auto,5766.648935237686,2,382848.6775035429,1.5329771945264417,653.2590798682622,0.3719753523047186,0.277085182507214,0.8961438521355196,4,3,0,51.40123238476407,1,10.0,0.5106470029883788,1
2067,22,salaried,18,200000.0,85.0,58881.06595343743,48,8.1430982537544,personal,1441.4172501962494,3,151649.67514994706,0.7582483757497352,735.5191249774402,0.2721656974577983,0.08648503501177496,0.29440532976718714,3,2,0,66.39171512711009,18,90.0,0.6326540692675748,0
2068,45,unemployed,0,200000.0,20.0,86323.85830976494,36,10.035150365125842,personal,2786.852906294106,1,119043.95987239863,0.5952197993619931,605.5696786822976,0.05,0.16721117437764635,0.43161929154882467,3,1,0,87.5,1,10.0,0.5439059034850336,0
2069,53,unemployed,0,200000.0,20.0,137217.55868787403,48,13.197912744020439,personal,3694.696540642334,2,250923.45090990094,1.2546172545495047,551.8234476131009,0.3274652119267286,0.22168179243854003,0.6860877934393701,7,0,0,83.62673940366358,4,10.0,0.5537700901719506,1
2070,56,salaried,9,200000.0,62.5,190478.2720633306,48,9.229459312623744,auto,4760.840633664965,5,256326.1392715657,1.2816306963578286,777.5538913745523,0.20017017962858272,0.28565043801989787,0.9523913603166531,3,0,0,89.99149101857087,10,45.0,0.31607484823077064,0
2071,51,salaried,7,310832.0001047864,57.5,118460.91369562328,60,11.04958632839394,education,2578.5577075234055,2,262681.841467637,0.8450926589896882,675.3353152428107,0.2722554731039666,0.09954796314359395,0.38110913180009853,4,1,0,76.38722634480168,10,35.0,0.5957969825724762,0
2072,34,self-employed,15,200000.0,57.5,44625.696688126875,48,8.132798350407082,personal,1092.2275895658818,3,203898.1543854896,1.019490771927448,780.5875634218627,0.4493347060229675,0.0655336553739529,0.22312848344063438,5,1,0,67.53326469885162,19,75.0,0.4585713949836029,1
2073,21,self-employed,15,305385.69273247087,57.5,162872.78394807584,36,8.66300873734839,education,5153.803824865104,5,252131.54361731833,0.8256167515948262,730.0906320996893,0.36866400209785055,0.20251651393688672,0.5333346906030677,2,1,0,71.56679989510747,17,75.0,0.3209428556961,0
2074,36,self-employed,11,200000.0,47.5,57803.53732250154,12,8.718141612680519,personal,5047.45256057269,1,192761.24873022185,0.9638062436511092,732.45175682272,0.23474563934046627,0.3028471536343614,0.2890176866125077,3,1,0,78.2627180329767,15,55.00000000000001,0.520984509853954,0
2075,23,self-employed,4,272646.25363155146,30.0,176408.8623915937,12,11.409633465451607,personal,15625.035084414087,0,311370.37211644155,1.1420306274856102,693.0748009188392,0.25977427519187496,0.6877058405003915,0.6470247070769914,5,0,0,87.01128624040625,7,20.0,0.5313139608688856,0
2076,55,salaried,19,307164.9142301758,87.5,956827.0799385902,180,10.837709450399482,home,10777.95772870246,3,1184429.1271077413,3.856003964763315,693.0085335830411,0.4801713863611921,0.4210620639032726,3.1150272560803813,5,1,0,65.99143068194039,23,95.0,0.6474646361004406,1
2077,26,salaried,5,200000.0,52.5,1101962.4247675433,120,9.145934220366904,home,14046.374967095559,5,1249451.0076158324,6.247255038079162,770.7608613768409,0.13866940478357723,0.8427824980257335,5.509812123837716,1,0,0,93.06652976082114,6,25.0,0.6607612837231258,1
2078,45,salaried,5,200000.0,52.5,146428.9005126528,36,8.572660683687083,education,4627.33143664587,3,266441.06262637716,1.3322053131318858,745.1577582789914,0.3337897125380991,0.2776398861987522,0.7321445025632639,2,2,0,63.310514373095046,8,25.0,0.6389451032984068,1
2079,33,salaried,7,200000.0,57.5,714931.0078514763,180,11.451963470962628,home,8329.930705777128,2,777563.3017032786,3.887816508516393,632.8781648523553,0.14051680684307025,0.4997958423466276,3.5746550392573817,5,0,0,92.97415965784649,7,35.0,0.4093422879844717,1
2080,54,self-employed,16,200000.0,60.0,113206.90651895487,24,8.093531829797529,personal,5124.87231769215,2,266363.6063677345,1.3318180318386725,719.4400664613817,0.11666322112762327,0.307492339061529,0.5660345325947743,2,0,0,94.16683894361884,16,80.0,0.5616090629143291,0
2081,28,self-employed,11,200000.0,47.5,101324.35622454059,36,11.97700851372225,education,3364.306005975005,7,238282.6345388173,1.1914131726940866,630.4525261845009,0.2560808724819379,0.2018583603585003,0.506621781122703,2,0,0,87.19595637590311,12,55.00000000000001,0.2799417092780138,1
2082,41,salaried,13,358338.91271153657,72.5,142950.96542166296,36,11.282985175259412,education,4699.211531194679,5,421256.9077568564,1.1755823685717575,654.9915160906253,0.20909106762663784,0.1573664940478586,0.39892671532644497,4,2,0,69.54544661866811,14,65.0,0.5745018227361169,0
2083,54,unemployed,0,200000.0,20.0,292835.5189846799,48,8.297722352337475,auto,7189.965608907034,1,448636.8677269426,2.243184338634713,725.4706302112626,0.366719264531512,0.431397936534422,1.4641775949233995,1,0,0,81.6640367734244,1,10.0,0.5988045136605038,1
2084,24,salaried,1,200000.0,42.5,107579.37346596211,24,11.434981634119927,personal,5035.7954493587,1,189210.0976210044,0.9460504881050219,629.2449625477617,0.1453601884147636,0.302147726961522,0.5378968673298106,3,0,0,92.73199057926182,2,10.0,0.46109596084515586,0
2085,45,self-employed,18,541064.5988161729,65.0,110591.91195531888,48,11.573114333592814,personal,2889.1833953145956,3,201757.6483390655,0.37289012953444545,691.8090336420686,0.3342477655272895,0.06407774749934134,0.2043968727528828,1,3,0,53.28761172363552,20,90.0,0.9,0
2086,35,self-employed,5,200000.0,32.5,77237.70475546911,36,9.577191988101864,personal,2476.9394822637837,0,168051.73577593238,0.8402586788796619,710.4082008979042,0.22223097933985939,0.148616368935827,0.3861885237773455,1,0,0,88.88845103300703,7,25.0,0.5812827505025514,0
2087,24,unemployed,0,200000.0,20.0,59144.13929507936,36,10.541464318022289,personal,1923.4856207414452,1,96157.58036688651,0.48078790183443254,652.8532543503553,0.12490958746595457,0.1154091372444867,0.2957206964753968,5,1,0,83.75452062670227,3,10.0,0.43842649675912615,0
2088,32,self-employed,17,200000.0,62.5,96145.66384653542,60,9.917275427576794,education,2038.8999195269953,4,184811.91153027827,0.9240595576513914,737.574705391671,0.18338245996516553,0.1223339951716197,0.4807283192326771,3,2,0,70.83087700174173,20,85.0,0.35419291125012725,0
2089,52,salaried,3,200000.0,47.5,46685.86236802419,24,10.035475761560122,personal,2155.080184993488,3,143537.32657075813,0.7176866328537906,644.8427428292096,0.2800458368596765,0.12930481109960926,0.23342931184012095,3,2,0,65.99770815701618,7,15.0,0.5943238187664753,0
2090,52,unemployed,0,200000.0,20.0,596068.5023796387,120,8.759678894140489,home,7473.437186923761,1,696841.2205369074,3.4842061026845372,755.4104439189366,0.2553732528767979,0.4484062312154256,2.9803425118981934,3,2,0,67.23133735616011,2,10.0,0.3132845168551028,1
2091,48,self-employed,4,200000.0,30.0,236603.22010655666,60,10.208436340344957,auto,5051.419394041065,1,257870.67797843955,1.2893533898921978,690.4556755129895,0.4653197705531444,0.3030851636424639,1.1830161005327833,5,2,0,56.734011472342786,8,20.0,0.3720958937129439,1
2092,33,salaried,5,305226.01374766644,52.5,266897.77081986313,36,10.769718812133021,education,8708.813438551235,4,480388.64245579345,1.5738784402987873,693.8276695923739,0.13370284123879622,0.3423881207878003,0.8744266831742276,2,1,0,83.31485793806019,9,25.0,0.4647166326537675,1
2093,51,self-employed,14,248921.97167432154,55.0,101668.49791866617,36,10.114449994268572,personal,3286.0221835975626,1,206426.09183182236,0.8292803180182948,608.0996097209611,0.480457948017597,0.1584121559777864,0.4084352105795013,0,0,0,75.97710259912014,18,70.0,0.4178287730692445,0
2094,34,self-employed,5,215445.90693482745,32.5,881144.2420232544,300,11.28995945892133,home,8821.544474025166,3,1009414.4101659677,4.685233637190036,661.2300955418583,0.06287475925355246,0.49134622789712257,4.089862994193718,1,2,0,76.85626203732238,6,25.0,0.44393498462304565,1
2095,40,salaried,7,200000.0,57.5,45014.87162922169,12,10.124922313670854,personal,3960.1382319309027,1,80400.39019740987,0.40200195098704933,695.5885132200887,0.4332101912982286,0.23760829391585414,0.22507435814610846,3,2,0,58.33949043508857,10,35.0,0.3786667665986712,0
2096,38,salaried,8,395956.76436364633,60.0,100763.26755535844,48,9.23169358462112,personal,2518.598416443338,4,346870.34682221245,0.8760308650861867,761.9536645731982,0.48518313140367014,0.07632949785791035,0.2544804802547016,3,1,0,65.7408434298165,11,40.0,0.5870019569057513,0
2097,49,self-employed,5,228409.9556195222,32.5,121320.97237703214,48,10.468168517807655,personal,3104.3622275250837,2,214730.2506189783,0.9401089809617095,654.2652530296123,0.5285536283940916,0.16309423391489442,0.531154485136036,2,1,0,63.572318580295416,6,25.0,0.18699552306530842,0
2098,26,self-employed,1,200000.0,22.5,1072461.5286677987,240,8.358295751184942,home,9211.109171044087,1,1196165.371547119,5.980826857735595,761.6567158659274,0.4378326165805342,0.5526665502626452,5.362307643338994,4,3,0,48.10836917097329,2,10.0,0.6469007522204733,1
2099,52,salaried,15,359581.5153854807,77.5,90899.61056297076,24,10.694001727850956,personal,4223.732092558836,2,359845.52722788404,1.0007342197279532,619.5502731914498,0.3492690344536967,0.1409549238268564,0.2527927790323816,6,0,0,82.53654827731516,15,75.0,0.7362610191484774,1
2100,49,salaried,19,389744.9019387776,87.5,1431995.5250969876,180,9.281922057742307,home,14765.389354882804,1,1670375.3207723508,4.285816985579811,706.7330373921363,0.26428690324844845,0.4546170363671015,3.6741866743440563,5,2,0,66.78565483757758,20,95.0,0.366483206264392,1
2101,22,salaried,0,365204.65473136,40.0,285683.09440527664,48,11.156400976646356,personal,7405.346147027188,1,479391.8746318291,1.3126663869727067,639.4579217340105,0.2643097104650872,0.24332700203313024,0.7822548007100885,1,3,0,56.78451447674564,1,10.0,0.7074901595724705,1
2102,43,self-employed,15,200000.0,57.5,163430.95635251785,60,9.36094319132662,education,3421.2587971493244,1,282349.2834106475,1.4117464170532374,803.533535291759,0.16476271461815667,0.20527552782895944,0.8171547817625893,6,1,0,81.76186426909217,16,75.0,0.4683783029027305,1
2103,39,self-employed,0,200000.0,20.0,558082.5762241659,120,9.837961959782154,home,7325.1171936027795,2,681704.4873107184,3.408522436553592,789.0940087818606,0.3557415307718756,0.4395070316161667,2.790412881120829,2,1,0,72.21292346140622,1,10.0,0.35104260138464227,1
2104,51,salaried,0,325216.3857265547,40.0,162485.25684689078,84,8.406606357026202,education,2565.570927300284,0,309288.95492974226,0.95102512820432,702.8565404674981,0.18561683793252248,0.09466574403630852,0.4996219870160849,3,1,0,80.71915810337387,3,10.0,0.23885079614880808,0
2105,25,salaried,6,200000.0,55.0,153749.94789657093,12,10.826714225618417,personal,13576.251024186802,6,290764.79362057394,1.4538239681028697,637.1942316946219,0.16205712151473617,0.8145750614512081,0.7687497394828546,6,3,0,61.89714392426319,10,30.0,0.5272632651688692,1
2106,39,salaried,15,636080.0613751278,77.5,289220.1241744791,60,12.531641232808525,education,6511.512031537612,5,599743.6540549493,0.9428744752010878,558.6420690495437,0.2559715924668201,0.12284325373998703,0.4546913851523979,3,3,0,57.201420376658994,19,75.0,0.5465242647038377,0
2107,54,self-employed,16,200000.0,60.0,752725.9055925892,300,9.172695989163042,home,6406.102758795738,1,861303.6792826084,4.3065183964130425,710.2632731719464,0.12093177703843652,0.3843661655277442,3.7636295279629457,3,0,0,93.95341114807817,18,80.0,0.6439625889134887,1
2108,30,salaried,15,200000.0,77.5,82673.2064304461,36,10.566801587364145,personal,2689.6860938045756,4,161958.52005570586,0.8097926002785293,696.6029993228211,0.1908547628620915,0.16138116562827454,0.4133660321522305,1,1,0,80.45726185689543,16,75.0,0.40145398073297744,0
2109,45,salaried,15,200000.0,77.5,198007.7663937865,60,9.116033404390842,auto,4121.475262603698,2,351419.6590324815,1.7570982951624075,748.6527849721056,0.47273564558627756,0.24728851575622185,0.9900388319689325,7,2,0,56.36321772068612,17,75.0,0.5600453269184562,1
2110,22,salaried,5,200000.0,52.5,147316.03739324323,36,13.646327603820925,auto,5009.644775255055,1,239425.95497006353,1.1971297748503176,562.6910040865617,0.2271225180102105,0.3005786865153033,0.7365801869662162,3,3,0,58.64387409948947,5,25.0,0.31697921213837293,1
2111,31,self-employed,17,215469.7034704473,62.5,165447.39931227005,60,11.101890914862874,education,3605.640086438776,1,219153.2724095666,1.0170955307395433,691.3215417655312,0.3677231180509305,0.20080633304997184,0.7678453009750484,2,3,0,51.61384409745348,20,85.0,0.4889106600833969,0
2112,51,salaried,2,200000.0,45.0,146918.19723382124,36,9.676258270755808,auto,4718.337544926741,2,211509.5078163189,1.0575475390815945,714.318861639395,0.17512022115933934,0.28310025269560446,0.7345909861691062,2,2,0,71.24398894203304,3,10.0,0.6849240937770906,0
2113,35,salaried,7,200000.0,57.5,112252.16252198073,48,11.222700406583852,personal,2913.370834186537,1,152943.32114569817,0.7647166057284909,607.8423558348941,0.19466456915332722,0.1748022500511922,0.5612608126099037,2,3,0,60.26677154233364,8,35.0,0.2572577147608484,0
2114,29,unemployed,0,200000.0,20.0,82932.31737957588,12,11.74059966960015,personal,7358.3759085579495,0,120451.99142485495,0.6022599571242747,689.3220434425587,0.5020176828108616,0.4415025545134769,0.4146615868978794,0,0,0,74.89911585945691,1,10.0,0.5515780834909241,0
2115,43,salaried,3,200000.0,47.5,601180.905541212,180,11.860834177059823,home,7161.443395621621,4,751554.3993547963,3.7577719967739815,621.8440810473985,0.5217659325380161,0.4296866037372972,3.00590452770606,0,1,0,63.9117033730992,6,15.0,0.7681291823868068,1
2116,39,salaried,3,245858.4552516202,47.5,151695.05494731542,24,11.015625739169325,personal,7071.2791170191995,1,290730.27975828375,1.1825108046853225,613.9717091137685,0.4420397293228344,0.34513903260876844,0.6170015783759211,2,0,0,77.89801353385828,4,15.0,0.4022373124665801,1
2117,29,unemployed,0,200000.0,20.0,293047.95569203846,36,11.581292005141606,auto,9674.88499852854,2,313129.7586731237,1.5656487933656187,637.5515852620711,0.24253783600522627,0.5804930999117124,1.4652397784601923,5,2,0,67.87310819973868,2,10.0,0.6843544047990276,1
2118,55,salaried,16,200000.0,80.0,1095500.353256898,240,10.937630890643252,home,11261.16519123804,0,1229246.538880121,6.146232694400605,658.7121320131693,0.2751826148700459,0.6756699114742823,5.47750176628449,0,2,0,66.2408692564977,20,80.0,0.4775826651818394,1
2119,41,salaried,4,200000.0,50.0,72156.95495276102,60,9.41038755638516,education,1512.2723490424064,1,166462.64036524773,0.8323132018262387,779.0987901800451,0.42790625518273934,0.09073634094254437,0.3607847747638051,6,2,0,58.60468724086303,6,20.0,0.39135687581096296,1
2120,29,salaried,13,200000.0,72.5,763531.0305501616,180,10.075015732337931,home,8240.01941790758,4,798858.729274279,3.994293646371395,654.258291596719,0.06302379966386043,0.4944011650744548,3.8176551527508082,1,1,0,86.84881001680698,15,65.0,0.3959485211758429,1
2121,48,self-employed,14,200000.0,55.0,955823.9569227508,180,11.933824898961705,home,11430.832030907462,1,1039284.912529566,5.19642456264783,612.3318948724256,0.4560267206189514,0.6858499218544477,4.779119784613754,1,1,0,67.19866396905243,15,70.0,0.7507050021389984,1
2122,27,salaried,11,203294.04161443288,67.5,109284.67728631306,24,9.788666920883784,personal,5032.280354047261,2,181663.86877103825,0.8936015405487467,745.031226355941,0.24663575967280846,0.2970444375497129,0.5375695048337038,5,2,0,67.66821201635958,12,55.00000000000001,0.2957538296522477,0
2123,36,self-employed,12,219527.7970402049,50.0,139578.86867417605,36,9.786574725709263,personal,4489.844368088254,1,210752.97417476,0.9600286479263587,762.2150990446229,0.37647926496201606,0.24542738160485283,0.635814099881908,0,3,0,51.1760367518992,14,60.0,0.6525055824959886,0
2124,36,salaried,17,283351.10786036623,82.5,278416.2930915504,84,8.562502576754914,education,4417.891388146536,3,398620.02076464496,1.4068059368981982,745.5558313279876,0.6421754144775691,0.18709895669045262,0.98258409926088,3,2,0,47.89122927612154,17,85.0,0.7471814758811749,1
2125,53,salaried,13,200000.0,72.5,107918.05337267509,36,8.566334488197768,education,3410.0252652566064,5,217598.16228791384,1.0879908114395693,789.5413844380349,0.38573074077081965,0.20460151591539638,0.5395902668633754,4,2,0,60.713462961459015,15,65.0,0.7638392048175784,0
2126,24,self-employed,18,200000.0,65.0,1016698.5272599244,120,10.805201510409516,home,13893.150247252848,1,1111843.7240465654,5.559218620232826,695.3807713032322,0.14154143028813423,0.8335890148351708,5.0834926362996224,4,2,0,72.92292848559329,18,90.0,0.28309121170943274,1
2127,24,unemployed,0,200000.0,20.0,73169.98444116216,60,11.760379085613431,education,1618.779735477033,1,132633.55932171002,0.6631677966085501,692.4484918073538,0.10781846529996192,0.09712678412862197,0.3658499222058108,0,6,1,34.609076735001906,1,10.0,0.5155298771166908,1
2128,59,salaried,6,200000.0,55.0,273949.64664382976,36,11.717278273283636,auto,9062.100416470712,3,395248.3365197926,1.976241682598963,623.6900126863062,0.1614656791864138,0.5437260249882426,1.3697482332191488,2,0,0,91.92671604067931,8,30.0,0.7439748965672071,1
2129,37,self-employed,5,200000.0,32.5,168980.513930565,84,8.578919942786335,education,2682.7685412331616,0,327404.72164375125,1.6370236082187564,791.9214929244667,0.43510585272420627,0.16096611247398968,0.8449025696528251,4,1,0,68.24470736378969,5,25.0,0.6946017780334208,0
2130,57,salaried,4,200000.0,50.0,102516.09508033803,24,11.083552337828523,personal,4782.031265300636,4,257755.33044175524,1.2887766522087762,672.6268813662845,0.09367725661944816,0.28692187591803814,0.5125804754016902,3,0,0,95.3161371690276,7,20.0,0.4985455310050949,1
2131,59,salaried,3,201106.39172469638,47.5,1062673.0980051938,180,10.9503402933591,home,12045.19288431048,2,1223084.046432246,6.081776098427448,655.7141662206948,0.3172108659458821,0.7187355576922501,5.2841338800406445,2,0,0,84.1394567027059,4,15.0,0.34499588188430796,1
2132,49,salaried,17,200000.0,82.5,933298.7562039172,180,11.301350370131296,home,10785.119342882876,2,1021514.3912557267,5.107571956278633,648.559356385598,0.3016971580815179,0.6471071605729725,4.666493781019586,5,3,0,54.915142095924104,17,85.0,0.37034301948539355,1
2133,56,self-employed,13,200000.0,52.5,841780.9861914841,120,8.427799819362134,home,10404.402565310991,3,867849.5110157704,4.339247555078852,730.9258860272081,0.14770164973891628,0.6242641539186594,4.208904930957421,2,1,0,82.6149175130542,15,65.0,0.29283609325324356,1
2134,58,salaried,15,200000.0,77.5,153520.06143084777,24,10.170101264273674,personal,7096.230851285519,2,275506.96357512416,1.3775348178756208,686.6835973228305,0.18422809457685826,0.4257738510771311,0.7676003071542389,2,1,0,80.78859527115708,18,75.0,0.7150271807288665,1
2135,59,salaried,19,438703.14046313096,87.5,1105997.3201088696,180,10.054510244794606,home,11922.013614664342,4,1353655.9714273547,3.085585323137474,695.1601394314445,0.5078166898885936,0.32610699623654815,2.5210608680423126,2,1,0,64.60916550557032,20,95.0,0.25415331331101765,1
2136,57,salaried,13,200000.0,72.5,298593.53437633027,60,10.762834629254293,auto,6456.886206764467,5,453973.76283019164,2.2698688141509584,654.037205753998,0.2151205808490544,0.387413172405868,1.4929676718816514,3,1,0,79.24397095754728,13,65.0,0.5091466604530036,1
2137,55,salaried,4,200000.0,50.0,58531.94524752716,24,11.893223653760028,personal,2752.3841784845777,1,130470.21667359429,0.6523510833679714,664.135967887236,0.22543631207749149,0.16514305070907465,0.2926597262376358,4,2,0,68.72818439612543,4,20.0,0.5961117606065336,0
2138,27,unemployed,0,200000.0,20.0,196035.19239717745,36,11.369628620639853,auto,6452.309607505888,2,355212.0025373063,1.7760600126865314,668.1547506984094,0.26043311571317135,0.38713857645035327,0.9801759619858873,3,4,1,46.97834421434143,1,10.0,0.3977339042791209,1
2139,47,unemployed,0,200000.0,20.0,146282.19937131074,48,9.498260341510267,auto,3674.9461631248646,3,175477.41303365142,0.8773870651682572,793.725640960639,0.44279308060031025,0.22049676978749186,0.7314109968565536,3,3,0,47.860345969984486,3,10.0,0.7613967657208416,0
2140,48,self-employed,10,230688.15765436782,45.0,113115.52847800631,36,13.890327253119397,education,3859.9980590108216,2,194152.25062707457,0.8416220953915036,535.9014696523761,0.11609621432445091,0.2007904401296988,0.4903395546098358,0,0,0,94.19518928377745,12,50.0,0.6940167442389801,0
2141,42,salaried,11,228384.55077278358,67.5,1033971.7450317348,240,8.844103071218044,home,9199.496463072377,2,1175136.9741470723,5.1454311168192755,715.8553049785479,0.16011042703564854,0.48336876195578504,4.527327884189583,1,3,0,61.99447864821757,12,55.00000000000001,0.3005920041011851,1
2142,34,salaried,17,200000.0,82.5,44165.21713440536,36,8.948735853332327,personal,1403.3885974811667,4,150296.09878706362,0.7514804939353181,767.0529876140447,0.6945615741856934,0.08420331584886999,0.22082608567202677,5,0,0,65.27192129071533,18,85.0,0.5744223094088311,0
2143,27,self-employed,3,200000.0,27.5,1152597.4229486752,180,12.719082198562635,home,14370.750365741467,3,1201408.3649357306,6.0070418246786526,532.9177474688446,0.4925033647428477,0.8622450219444879,5.762987114743376,6,0,0,75.37483176285761,4,15.0,0.577765331509252,1
2144,57,unemployed,0,200000.0,20.0,73554.65486786117,48,10.362745324690264,personal,1878.3758645334099,2,143569.56894155667,0.7178478447077834,674.2817135793404,0.591979235598439,0.11270255187200458,0.36777327433930584,3,0,0,70.40103822007805,3,10.0,0.5499122224290792,0
2145,42,salaried,12,272048.46710898535,70.0,210166.30018578787,60,9.532787888225068,auto,4417.251772617158,0,268270.78341172525,0.9861139313247932,758.5688628786095,0.411327907162655,0.1948440358245825,0.7725325653152574,1,0,0,79.43360464186725,12,60.0,0.3557614683596265,0
2146,25,self-employed,19,200000.0,67.5,143627.64759054634,24,11.813371585862033,personal,6748.541122314677,2,302857.4374054143,1.5142871870270715,619.7625014053853,0.3270577228852601,0.4049124673388806,0.7181382379527317,3,1,0,73.64711385573699,20,95.0,0.5166055031830673,1
2147,22,unemployed,0,200000.0,20.0,131780.3423952802,36,9.627751134768626,personal,4229.187119996475,1,223794.52263052802,1.11897261315264,701.4832792589751,0.2395973242187355,0.2537512271997885,0.658901711976401,4,2,0,68.02013378906322,1,10.0,0.6611058565225589,1
2148,47,self-employed,12,296720.3991324136,50.0,178932.2395076566,36,10.095440322324077,personal,5781.661106462801,1,388735.5393603181,1.3101072271975547,605.4417735745985,0.5867169007212221,0.23382259352715526,0.6030331585925335,4,1,0,60.6641549639389,14,60.0,0.6050768094983828,1
2149,41,salaried,3,300347.97515714815,47.5,86444.67360282408,12,10.598289487145808,personal,7623.935247815431,1,199294.81106968224,0.6635463780483526,682.6468172890676,0.3403000372448811,0.3046040943872426,0.28781507036161796,3,1,0,72.98499813775595,3,15.0,0.7685146729576777,0
2150,58,salaried,6,200000.0,55.0,167746.34067484023,36,9.18417116766538,education,5348.678895738493,2,221919.6004560397,1.1095980022801986,782.2071181914831,0.3243215329243881,0.32092073374430957,0.8387317033742012,5,2,0,63.783923353780594,6,30.0,0.6439360558464472,0
2151,35,salaried,1,200000.0,42.5,110507.28078615655,60,8.65437018365693,education,2275.4567818645896,4,198819.67348272525,0.9940983674136262,815.6488973305529,0.24746941543701031,0.13652740691187537,0.5525364039307827,2,2,0,67.62652922814948,4,10.0,0.6497221925966833,0
2152,41,salaried,17,200000.0,82.5,1195110.9178638412,180,8.300237762847956,home,11629.208558441298,2,1322832.0543726776,6.614160271863388,700.418934778943,0.3166295818422404,0.6977525135064778,5.975554589319206,0,1,0,74.16852090788798,19,85.0,0.6324662323415448,1
2153,30,salaried,5,235142.72422724895,52.5,141732.21283759925,12,13.076726194915352,personal,12664.237663543528,0,315048.7010953655,1.3398190487531012,577.6827721769557,0.2059242277426439,0.6462919593278725,0.6027497270152616,3,0,0,89.70378861286781,8,25.0,0.6083642757414627,1
2154,43,salaried,15,409685.7902394,77.5,362623.1974102582,84,11.042984345235674,education,6217.191261844907,3,458908.67911001993,1.1201479036943325,655.1622970397319,0.47179086775244433,0.18210613333340822,0.8851251521278276,3,2,0,56.410456612377786,17,75.0,0.3674521578835278,0
2155,59,self-employed,2,1176352.841600578,25.0,957139.1415622688,60,13.419788598438112,education,21984.092214750544,4,1180104.8293331948,1.003189508793562,534.9464569691689,0.16023606647544594,0.22426018559028651,0.8136497041652562,4,3,0,61.9881966762277,5,10.0,0.5884881872686357,1
2156,25,salaried,14,213312.24889156752,75.0,152724.4967554172,84,11.99973440100575,education,2695.983040210891,4,198111.49015629667,0.9287394005067294,656.4810942894031,0.20117835770386694,0.1516640354721308,0.715966839921374,3,2,0,69.94108211480665,18,70.0,0.43844258550300863,0
2157,21,salaried,19,200000.0,87.5,973055.24329227,120,9.296476864094487,home,12482.922809548947,3,1035537.1395097412,5.177685697548706,757.1758698031456,0.17774690115853686,0.7489753685729368,4.86527621646135,1,2,0,71.11265494207316,22,95.0,0.6999532325526722,1
2158,33,self-employed,9,200000.0,42.5,111698.05948448266,48,12.633771105756772,personal,2976.315905473763,1,215519.32497127313,1.0775966248563658,570.9693901379903,0.4377524815128596,0.17857895432842577,0.5584902974224133,6,1,0,68.11237592435702,13,45.0,0.401926793518531,1
2159,41,self-employed,8,200000.0,40.0,46143.830877755296,36,11.912762314464665,personal,1530.7135567676728,3,169414.82594531996,0.8470741297265998,663.4340925750032,0.3196832430757359,0.09184281340606036,0.23071915438877647,0,2,0,64.0158378462132,12,40.0,0.5546925217335993,0
2160,46,self-employed,10,221060.79465617627,45.0,119785.37242898936,84,11.142600952319869,education,2060.0097566814206,1,198324.189166435,0.8971477256964343,614.7049734706598,0.6584920512559053,0.11182497158134769,0.5418661984604544,4,2,0,47.075397437204735,11,50.0,0.3078000828368118,0
2161,41,salaried,13,843434.3809009788,72.5,439844.5041102798,60,9.291472225853168,education,9192.794810012007,2,1066759.4795672814,1.2647806441418015,823.495134954155,0.2334430143115267,0.1307908951995818,0.5214922631449127,2,0,0,88.32784928442366,16,65.0,0.4231174257578012,0
2162,38,self-employed,11,475389.67615719925,47.5,2308441.320996182,300,8.715121954367694,home,18924.0322030634,3,2509201.063712135,5.27819847497573,711.8949191883581,0.7412650707232715,0.4776889314728586,4.855892832289524,1,0,0,62.93674646383642,14,55.00000000000001,0.4717915306528705,1
2163,57,salaried,6,355611.8081635123,55.0,194058.7578901133,36,8.903672766357625,personal,6162.32027337341,2,351187.5785442247,0.9875588225201641,748.0299076916544,0.22675377540768152,0.20794541008739303,0.5457039204977243,3,0,0,88.66231122961592,9,30.0,0.5257747900660135,0
2164,52,salaried,10,200000.0,65.0,222097.76054000127,36,8.837261888096641,auto,7045.839659019123,2,366182.66726370633,1.8309133363185317,703.4076500755295,0.3494014049616378,0.42275037954114736,1.1104888027000064,3,0,0,82.5299297519181,13,50.0,0.36750614540029203,1
2165,56,self-employed,16,251195.7435560585,60.0,224289.44071729932,84,9.872431531170871,education,3708.703153184152,2,260391.21787663706,1.03660680786387,740.8787070876824,0.05,0.1771703501348458,0.8928871068519735,3,3,0,67.5,16,80.0,0.6832158099682446,0
2166,37,salaried,8,200000.0,60.0,205061.42778161544,36,9.619180268465806,auto,6580.152615808089,3,310279.98905450944,1.551399945272547,766.4512695092926,0.05,0.3948091569484853,1.0253071389080772,4,1,0,87.5,11,40.0,0.39912832707861934,1
